2111,16
2111,16
2111,16
2112,16
2111,16
2111,16
2111,16
2112,16
2111,16
2111,16
1436,38
1436,38
1435,38
1435,38
1433,38
1433,38
1435,38
1435,38
1433,38
1435,38
1275,46
1276,46
1275,46
1276,46
1275,46
1275,46
1275,46
1274,46
1274,46
1274,46
1240,66
1240,66
1240,66
1240,66
1240,66
1239,66
1238,66
1238,66
1237,66
1236,66
1190,100
1190,100
1190,100
1190,100
1190,100
1191,100
1190,100
1192,100
1191,100
1192,100
2893,0
2894,0
2893,0
2893,0
2893,0
2892,0
2893,0
2893,0
2893,0
2893,0
